#,Word,Link,POS,Definition
2278,turtle,https://www.handspeak.com/word/t/turtle.mp4,NN,
2279,twice,https://www.handspeak.com/word/t/twice.mp4,RB,
2280,twin,https://www.handspeak.com/word/t/twin-offspring.mp4,NN,
2281,twist,https://www.handspeak.com/word/t/twist.mp4,NN,
2282,rebel,https://www.handspeak.com/word/r/rebel.mp4,NN,
2283,two-of-three,https://www.handspeak.com/word/t/two-of-three.mp4,JJ,
2284,two-faced,https://www.handspeak.com/word/t/two-faced.mp4,JJ,
2285,type (write),https://www.handspeak.com/word/t/type-keyboard.mp4,NN,
2286,TTY / TDD,https://www.handspeak.com/word/t/teletyper.mp4,NNP,
2287,ugly,https://www.handspeak.com/word/u/ugly.mp4,RB,
2288,umbrella,https://www.handspeak.com/word/u/umbrella.mp4,NN,
2289,unmindful,https://www.handspeak.com/word/u/unmindful.mp4,JJ,
2290,unaware,https://www.handspeak.com/word/u/unaware.mp4,NN,
2291,uncle,https://www.handspeak.com/word/u/uncle.mp4,NN,
2292,understand,https://www.handspeak.com/word/u/understand.mp4,NN,
2293,unique,https://www.handspeak.com/word/u/unique.mp4,NN,
2294,unusual,https://www.handspeak.com/word/u/unusual.mp4,JJ,
2295,understandable,https://www.handspeak.com/word/u/understandable.mp4,JJ,
2296,university,https://www.handspeak.com/word/u/university.mp4,NN,
2297,unbeatable,https://www.handspeak.com/word/u/unbeatable.mp4,JJ,
2298,unless,https://www.handspeak.com/word/u/unless.mp4,IN,
2299,until,https://www.handspeak.com/word/u/until.mp4,IN,
2300,unthinkable,https://www.handspeak.com/word/u/unthinkable.mp4,JJ,
2301,up,https://www.handspeak.com/word/u/up.mp4,RB,
2302,read critically,https://www.handspeak.com/word/r/read-critically.mp4,VB,
2303,up to you,https://www.handspeak.com/word/u/up-to-you.mp4,RB,
2304,upset,https://www.handspeak.com/word/u/upset.mp4,NN,
2305,upload,https://www.handspeak.com/word/u/upload.mp4,NN,
2306,United States,https://www.handspeak.com/word/u/united-states.mp4,NNP,
2307,use,https://www.handspeak.com/word/u/use.mp4,NN,
2308,used,https://www.handspeak.com/word/u/used.mp4,VBN,
2309,useless,https://www.handspeak.com/word/u/useless.mp4,NN,
2310,unnoticeable,https://www.handspeak.com/word/u/unnoticeable.mp4,JJ,
2311,unacceptable,https://www.handspeak.com/word/u/unacceptable.mp4,JJ,
2312,vacation,https://www.handspeak.com/word/v/vacation.mp4,NN,
2313,dull (uninteresting),https://www.handspeak.com/word/d/dull-boring.mp4,NN,
2314,vague,https://www.handspeak.com/word/v/vague.mp4,NN,
2315,Valentine,https://www.handspeak.com/word/v/valentine.mp4,NN,
2316,various,https://www.handspeak.com/word/v/various.mp4,JJ,
2317,vegetable,https://www.handspeak.com/word/v/vegetable.mp4,NN,
2318,very,https://www.handspeak.com/word/v/very.mp4,RB,
2319,versus,https://www.handspeak.com/word/v/versus.mp4,NN,
2320,vibration,https://www.handspeak.com/word/v/vibration.mp4,NN,
2321,vibe,https://www.handspeak.com/word/v/vibe.mp4,NN,
2322,vice versa,https://www.handspeak.com/word/v/vice-versa.mp4,NN,
2323,video camera,https://www.handspeak.com/word/v/video camera.mp4,NN,
2324,videotape,https://www.handspeak.com/word/v/videotape.mp4,NN,
2325,scenery,https://www.handspeak.com/word/s/scenery.mp4,NN,
2326,viewpoint,https://www.handspeak.com/word/v/viewpoint.mp4,NN,
2327,virtuoso,https://www.handspeak.com/word/v/virtuoso.mp4,NN,
2328,vision,https://www.handspeak.com/word/v/vision.mp4,NN,
2329,visit,https://www.handspeak.com/word/v/visit.mp4,NN,
2330,vocabulary,https://www.handspeak.com/word/v/vocabulary.mp4,JJ,
2331,vodka,https://www.handspeak.com/word/v/vodka.mp4,NN,
2332,harness,https://www.handspeak.com/word/h/harness.mp4,NN,
2333,voice,https://www.handspeak.com/word/v/voice.mp4,NN,
2334,volleyball,https://www.handspeak.com/word/v/volleyball.mp4,NN,
2335,volunteer,https://www.handspeak.com/word/v/volunteer.mp4,NN,
2336,eyeball,https://www.handspeak.com/word/e/eyeball.mp4,NN,
2337,vomit,https://www.handspeak.com/word/v/vomit.mp4,NN,
2338,vote,https://www.handspeak.com/word/v/vote.mp4,NN,
2339,voter apathy,https://www.handspeak.com/word/v/voter-apathy.mp4,NN,
2340,publisher,https://www.handspeak.com/word/p/publisher-firm.mp4,NN,
2341,wait,https://www.handspeak.com/word/w/wait.mp4,NN,
2342,million,https://www.handspeak.com/word/m/million.mp4,CD,
2343,mature,https://www.handspeak.com/word/m/mature.mp4,NN,
2344,walk,https://www.handspeak.com/word/w/walk.mp4,NN,
2345,trek,https://www.handspeak.com/word/t/trek.mp4,NN,
2346,double standard,https://www.handspeak.com/word/d/double-standard.mp4,RB,
2347,want,https://www.handspeak.com/word/w/want.mp4,NN,
2348,want-not,https://www.handspeak.com/word/w/want-not.mp4,NN,
2349,undesired,https://www.handspeak.com/word/u/undesired.mp4,JJ,
2350,war,https://www.handspeak.com/word/w/war.mp4,NN,
2351,nuclear war,https://www.handspeak.com/word/n/nuclear-war.mp4,JJ,
2352,drug,https://www.handspeak.com/word/d/drug-fs.mp4,NN,
2353,warm,https://www.handspeak.com/word/w/warm.mp4,NN,
2354,warm-hearted,https://www.handspeak.com/word/w/warm-hearted.mp4,JJ,
2355,warn,https://www.handspeak.com/word/w/warn.mp4,NN,
2356,misspend,https://www.handspeak.com/word/m/misspend.mp4,NN,
2357,waste,https://www.handspeak.com/word/w/waste.mp4,NN,
2358,watch,https://www.handspeak.com/word/w/watch.mp4,NN,
2359,wristwatch,https://www.handspeak.com/word/w/watch-wrist.mp4,NN,
2360,water,https://www.handspeak.com/word/w/water.mp4,NN,
2361,way of life,https://www.handspeak.com/word/w/way-custom.mp4,NN,
2362,way,https://www.handspeak.com/word/w/way.mp4,NN,
2363,elevator,https://www.handspeak.com/word/e/elevator-ca.mp4,NN,
2364,we,https://www.handspeak.com/word/w/we.mp4,PRP,
2365,weak,https://www.handspeak.com/word/w/weak.mp4,JJ,
2366,wealthy,https://www.handspeak.com/word/w/wealth.mp4,NN,
2367,weather,https://www.handspeak.com/word/w/weather.mp4,NN,
2368,wedding,https://www.handspeak.com/word/w/wedding.mp4,NN,
2369,Wednesdays,https://www.handspeak.com/word/w/wednesdays.mp4,NNS,
2370,week,https://www.handspeak.com/word/w/week.mp4,NN,
2371,weekend,https://www.handspeak.com/word/w/weekend.mp4,NN,
2372,weekly,https://www.handspeak.com/word/w/weekly.mp4,JJ,
2373,dish antenna,https://www.handspeak.com/word/r/radar-sound.mp4,JJ,
2374,stressed syllable,https://www.handspeak.com/word/s/stressed-syllable.mp4,VBN,
2375,oscilloscope,https://www.handspeak.com/word/o/oscilloscope.mp4,NN,
2376,last week,https://www.handspeak.com/word/l/last-week.mp4,JJ,
2377,ripple,https://www.handspeak.com/word/r/ripple.mp4,NN,
2378,weight,https://www.handspeak.com/word/w/weight.mp4,NN,
2379,weird,https://www.handspeak.com/word/w/weird.mp4,NN,
2380,welcome,https://www.handspeak.com/word/w/welcome.mp4,NN,
2381,west,https://www.handspeak.com/word/w/west.mp4,NN,
2382,whale,https://www.handspeak.com/word/w/whale.mp4,NN,
2383,what,https://www.handspeak.com/word/w/what.mp4,WP,
2384,whatsoever,https://www.handspeak.com/word/w/whatsoever.mp4,NN,
2385,what's up,https://www.handspeak.com/word/w/what-up.mp4,WP,
2386,what's wrong,https://www.handspeak.com/word/w/what-wrong.mp4,WP,
2387,whatever,https://www.handspeak.com/word/w/whatever.mp4,WDT,
2388,whatnot,https://www.handspeak.com/word/w/whatnot.mp4,NN,
2389,wheelchair,https://www.handspeak.com/word/w/wheelchair.mp4,NN,
2390,when,https://www.handspeak.com/word/w/when.mp4,WRB,
2391,where,https://www.handspeak.com/word/w/where.mp4,WRB,
2392,wh question,https://www.handspeak.com/word/w/wh-question.mp4,JJ,
2393,which,https://www.handspeak.com/word/w/which.mp4,WDT,
2394,whisper,https://www.handspeak.com/word/w/whisper.mp4,NN,
2395,murmur,https://www.handspeak.com/word/m/murmur.mp4,NN,
2396,white,https://www.handspeak.com/word/w/white.mp4,JJ,
2397,justify margins,https://www.handspeak.com/word/j/justify-margins.mp4,NN,
2398,who,https://www.handspeak.com/word/w/who.mp4,WP,
2399,why,https://www.handspeak.com/word/w/why.mp4,WRB,
2400,wife,https://www.handspeak.com/word/w/wife.mp4,NN,
2401,will,https://www.handspeak.com/word/w/will.mp4,MD,
2402,will not,https://www.handspeak.com/word/w/will-not.mp4,MD,
2403,win,https://www.handspeak.com/word/w/win.mp4,NN,
2404,wind,https://www.handspeak.com/word/w/wind.mp4,NN,
2405,meticulous,https://www.handspeak.com/word/m/meticulous.mp4,JJ,
2406,waver,https://www.handspeak.com/word/w/waver.mp4,NN,
2407,wipe,https://www.handspeak.com/word/w/wipe-off.mp4,NN,
2408,reckon,https://www.handspeak.com/word/r/reckon-calculate.mp4,NN,
2409,wise,https://www.handspeak.com/word/w/wise.mp4,NN,
2410,wish,https://www.handspeak.com/word/w/wish.mp4,NN,
2411,witch,https://www.handspeak.com/word/w/witch.mp4,NN,
2412,with,https://www.handspeak.com/word/w/with.mp4,IN,
2413,aspect,https://www.handspeak.com/word/a/aspect.mp4,NN,
2414,without,https://www.handspeak.com/word/w/without.mp4,IN,
2415,woman,https://www.handspeak.com/word/w/woman.mp4,NN,
2416,fiancee,https://www.handspeak.com/word/f/fiancee.mp4,NN,
2417,distance,https://www.handspeak.com/word/d/distance.mp4,NN,
2418,wolf,https://www.handspeak.com/word/w/wolf.mp4,NN,
2419,womanize,https://www.handspeak.com/word/w/womanize.mp4,NN,
2420,wonder,https://www.handspeak.com/word/w/wonder.mp4,NN,
2421,wonderful,https://www.handspeak.com/word/w/wonderful.mp4,NN,
2422,word,https://www.handspeak.com/word/w/word.mp4,NN,
2423,work,https://www.handspeak.com/word/w/work.mp4,NN,
2424,hard-working,https://www.handspeak.com/word/h/hard-working.mp4,NN,
2425,bonus,https://www.handspeak.com/word/b/bonus-fs.mp4,NN,
2426,workaholic,https://www.handspeak.com/word/w/workaholic.mp4,NN,
2427,world,https://www.handspeak.com/word/w/world.mp4,NN,
2428,worry,https://www.handspeak.com/word/w/worry.mp4,NN,
2429,overthink,https://www.handspeak.com/word/o/overthink.mp4,NN,
2430,worse,https://www.handspeak.com/word/w/worse.mp4,JJR,
2431,worship,https://www.handspeak.com/word/w/worship.mp4,NN,
2432,honor,https://www.handspeak.com/word/h/honor.mp4,NN,
2433,wow,https://www.handspeak.com/word/w/wow.mp4,NN,
2434,delegate,https://www.handspeak.com/word/d/delegate.mp4,NN,
2435,wrestle,https://www.handspeak.com/word/w/wrestle-action.mp4,NN,
2436,write,https://www.handspeak.com/word/w/write.mp4,NN,
2437,wrong,https://www.handspeak.com/word/w/wrong.mp4,JJ,
2438,xerox,https://www.handspeak.com/word/x/xerox.mp4,NN,
2439,year,https://www.handspeak.com/word/y/year.mp4,NN,
2440,yearly,https://www.handspeak.com/word/y/yearly.mp4,RB,
2441,yell,https://www.handspeak.com/word/y/yell.mp4,NN,
2442,yellow,https://www.handspeak.com/word/y/yellow.mp4,NN,
2443,yes,https://www.handspeak.com/word/y/yes.mp4,NNS,
2444,yesterday,https://www.handspeak.com/word/y/yesterday.mp4,NN,
2445,not yet,https://www.handspeak.com/word/n/not-yet.mp4,RB,
2446,husbandry,https://www.handspeak.com/word/h/husbandry.mp4,NN,
2447,wound,https://www.handspeak.com/word/w/wound.mp4,NN,
2448,you,https://www.handspeak.com/word/y/you.mp4,PRP,
2449,youse,https://www.handspeak.com/word/y/you-plu.mp4,NN,
2450,between you and me,https://www.handspeak.com/word/b/between-you-me.mp4,IN,
2451,either-or,https://www.handspeak.com/word/e/either-or.mp4,NN,
2452,young,https://www.handspeak.com/word/y/young.mp4,JJ,
2453,your,https://www.handspeak.com/word/y/your.mp4,PRP$,
2454,yourself,https://www.handspeak.com/word/y/yourself.mp4,PRP,
2455,youth,https://www.handspeak.com/word/y/youth.mp4,NN,
2456,harm,https://www.handspeak.com/word/h/harm.mp4,NN,
2457,zebra,https://www.handspeak.com/word/z/zebra.mp4,NN,
2458,Zen,https://www.handspeak.com/word/z/zen.mp4,NN,
2459,zero,https://www.handspeak.com/word/z/zero.mp4,NN,
2460,A,https://www.handspeak.com/word/a/a-abc.mp4,DT,
2461,B,https://www.handspeak.com/word/b/b-abc.mp4,NN,
2462,C,https://www.handspeak.com/word/c/c-abc.mp4,SYM,
2463,D,https://www.handspeak.com/word/d/d-abc.mp4,NN,
2464,E,https://www.handspeak.com/word/e/e-abc.mp4,NN,
2465,F,https://www.handspeak.com/word/f/f-abc.mp4,NN,
2466,G,https://www.handspeak.com/word/g/g-abc.mp4,NN,
2467,H,https://www.handspeak.com/word/h/h-abc.mp4,NN,
2468,I,https://www.handspeak.com/word/i/i-abc.mp4,PRP,
2469,J,https://www.handspeak.com/word/j/j-abc.mp4,NN,
2470,K,https://www.handspeak.com/word/k/k-abc.mp4,NNP,
2471,L,https://www.handspeak.com/word/l/l-abc.mp4,NN,
2472,M,https://www.handspeak.com/word/m/m-abc.mp4,NN,
2473,N,https://www.handspeak.com/word/n/n-abc.mp4,NN,
2474,O,https://www.handspeak.com/word/o/o-abc.mp4,NN,
2475,P,https://www.handspeak.com/word/p/p-abc.mp4,NN,
2476,Q,https://www.handspeak.com/word/q/q-abc.mp4,NN,
2477,R,https://www.handspeak.com/word/r/r-abc.mp4,NN,
2478,S,https://www.handspeak.com/word/s/s-abc.mp4,NN,
2479,T,https://www.handspeak.com/word/t/t-abc.mp4,NN,
2480,U,https://www.handspeak.com/word/u/u-abc.mp4,NN,
2481,V,https://www.handspeak.com/word/v/v-abc.mp4,NN,
2482,W,https://www.handspeak.com/word/w/w-abc.mp4,NN,
2483,X,https://www.handspeak.com/word/x/x-abc.mp4,NN,
2484,Y,https://www.handspeak.com/word/y/y-abc.mp4,NN,
2485,Z,https://www.handspeak.com/word/z/z-abc.mp4,NN,
2486,Browse words,https://www.handspeak.com/word//.mp4,NNP,
2487,hair,https://www.handspeak.com/word/h/hair.mp4,NN,
2488,poetry (signed),https://www.handspeak.com/word/p/poetry.mp4,NN,
2489,audism,https://www.handspeak.com/word/a/audism2.mp4,NN,
2490,dime,https://www.handspeak.com/word/d/dime.mp4,NN,
2491,Asia,https://www.handspeak.com/word/a/asia.mp4,NN,
2492,comedy,https://www.handspeak.com/word/c/comedy.mp4,NN,
2493,cheapskate,https://www.handspeak.com/word/c/cheapskate.mp4,NN,
2494,oops,https://www.handspeak.com/word/o/oops-interj.mp4,NNS,
2495,everyone,https://www.handspeak.com/word/e/everyone.mp4,NN,
2496,balance,https://www.handspeak.com/word/b/balance.mp4,NN,
2497,trip,https://www.handspeak.com/word/t/trip.mp4,NN,
2498,trip (drug),https://www.handspeak.com/word/t/trip-drug.mp4,NN,
2499,object (protest),https://www.handspeak.com/word/o/object-protest.mp4,NN,
2500,five cents,https://www.handspeak.com/word/f/five-cents.mp4,CD,
2501,tooth,https://www.handspeak.com/word/t/tooth.mp4,NN,
2502,whine,https://www.handspeak.com/word/w/whine.mp4,NN,
2503,gallery,https://www.handspeak.com/word/g/gallery-art.mp4,NN,
2504,characters (ideogram),https://www.handspeak.com/word/c/characters-ideogram.mp4,NNS,
2505,devastated,https://www.handspeak.com/word/d/devastated.mp4,VBN,
2506,depressed,https://www.handspeak.com/word/d/depressed.mp4,JJ,
2507,precious,https://www.handspeak.com/word/p/precious.mp4,JJ,
2508,treasure,https://www.handspeak.com/word/t/treasure-chest.mp4,NN,
2509,dear,https://www.handspeak.com/word/d/dear.mp4,NN,
2510,kid,https://www.handspeak.com/word/k/kid-child.mp4,NN,
2511,doctorate (PhD),https://www.handspeak.com/word/d/doctorate-phd.mp4,NN,
2512,confirm,https://www.handspeak.com/word/c/confirm-decide.mp4,NN,
2513,henna art,https://www.handspeak.com/word/h/henna-art.mp4,NNS,
2514,Disney,https://www.handspeak.com/word/d/disney.mp4,NN,
2515,carrot,https://www.handspeak.com/word/c/carrot.mp4,NN,
2516,here and there,https://www.handspeak.com/word/h/here-and-there.mp4,RB,
2517,bandha,https://www.handspeak.com/word/b/bandha.mp4,NN,
2518,arranged marriage,https://www.handspeak.com/word/a/arranged-marriage.mp4,VBN,
2519,rupee,https://www.handspeak.com/word/r/rupee.mp4,NN,
2520,amiable,https://www.handspeak.com/word/a/amiable.mp4,JJ,
2521,cordial,https://www.handspeak.com/word/c/cordial.mp4,NN,
2522,wary,https://www.handspeak.com/word/w/wary.mp4,JJ,
2523,inexpert,https://www.handspeak.com/word/i/inexpert.mp4,NN,
2524,step-by-step,https://www.handspeak.com/word/s/step-by-step.mp4,NN,
2525,Mexico,https://www.handspeak.com/word/m/mexico.mp4,NNP,
2526,Mexican,https://www.handspeak.com/word/m/mexico-isl.mp4,JJ,
2527,cross-examine,https://www.handspeak.com/word/c/cross-examine.mp4,NN,
2528,therapy,https://www.handspeak.com/word/t/therapy.mp4,NN,
2529,therapist,https://www.handspeak.com/word/t/therapist.mp4,NN,
2530,record (break),https://www.handspeak.com/word/r/record-break.mp4,NN,
2531,fourth place,https://www.handspeak.com/word/f/fourth-place.mp4,JJ,
2532,how many,https://www.handspeak.com/word/h/how-many.mp4,WRB,
2533,shave,https://www.handspeak.com/word/s/shave-chin.mp4,NN,
2534,shave head,https://www.handspeak.com/word/s/shave-head.mp4,JJ,
2535,horseplay,https://www.handspeak.com/word/h/horseplay.mp4,NN,
2536,cakewalk,https://www.handspeak.com/word/c/cakewalk.mp4,NN,
2537,hood-cloth,https://www.handspeak.com/word/h/hood-cloth.mp4,NN,
2538,Egypt,https://www.handspeak.com/word/e/egypt.mp4,NN,
2539,dejected,https://www.handspeak.com/word/d/depressed2.mp4,VBN,
2540,embellish,https://www.handspeak.com/word/e/embellish.mp4,JJ,
2541,decorate,https://www.handspeak.com/word/d/decorate.mp4,NN,
2542,First Nations,https://www.handspeak.com/word/f/first-nations-old.mp4,NNP,
2543,fifth-place,https://www.handspeak.com/word/f/fifth-place.mp4,NN,
2544,end,https://www.handspeak.com/word/e/end-side.mp4,NN,
2545,annul,https://www.handspeak.com/word/a/annul.mp4,NN,
2546,even,https://www.handspeak.com/word/e/even-flat.mp4,RB,
2547,equal,https://www.handspeak.com/word/e/equal.mp4,JJ,
2548,equivalent,https://www.handspeak.com/word/e/equivalent.mp4,NN,
2549,for example,https://www.handspeak.com/word/f/for-example.mp4,IN,
2550,exhale,https://www.handspeak.com/word/e/exhale.mp4,NN,
2551,expect,https://www.handspeak.com/word/e/expect.mp4,VB,
2552,inhale,https://www.handspeak.com/word/i/inhale.mp4,NN,
2553,intersection,https://www.handspeak.com/word/i/intersection.mp4,NN,
2554,anticipate,https://www.handspeak.com/word/a/anticipate.mp4,NN,
2555,donkey,https://www.handspeak.com/word/d/donkey.mp4,NN,
2556,donkey kick exercises,https://www.handspeak.com/word/d/donkey-kick.mp4,NN,
2557,earring,https://www.handspeak.com/word/e/earring.mp4,VBG,
2558,dangle,https://www.handspeak.com/word/d/dangle.mp4,NN,
2559,email marketing,https://www.handspeak.com/word/e/email-marketing.mp4,NN,
2560,email address,https://www.handspeak.com/word/e/email-address.mp4,NN,
2561,coin,https://www.handspeak.com/word/c/coin.mp4,NN,
2562,coins,https://www.handspeak.com/word/c/coins.mp4,NNS,
2563,compare,https://www.handspeak.com/word/c/compare.mp4,NN,
2564,certify,https://www.handspeak.com/word/c/certify.mp4,NN,
2565,birth,https://www.handspeak.com/word/b/birth.mp4,NN,
2566,alcohol,https://www.handspeak.com/word/a/alcoholic.mp4,NN,
2567,available,https://www.handspeak.com/word/a/available.mp4,JJ,
2568,advise,https://www.handspeak.com/word/a/advise2.mp4,NN,
2569,accent,https://www.handspeak.com/word/a/accent.mp4,NN,
2570,spend,https://www.handspeak.com/word/s/spend-money.mp4,NN,
2571,passport,https://www.handspeak.com/word/p/passport.mp4,NN,
2572,credit card,https://www.handspeak.com/word/c/credit-card.mp4,NN,
2573,cellphone,https://www.handspeak.com/word/c/cellphone-stobiecka.mp4,NN,
2574,PageRank,https://www.handspeak.com/word/p/pagerank.mp4,NN,
2575,send,https://www.handspeak.com/word/s/send.mp4,NN,
2576,pager,https://www.handspeak.com/word/p/pager.mp4,NN,
2577,bindi,https://www.handspeak.com/word/b/bindi.mp4,NN,
2578,spouse,https://www.handspeak.com/word/s/spouse2.mp4,NN,
2579,oust,https://www.handspeak.com/word/o/oust.mp4,NN,
2580,behave,https://www.handspeak.com/word/b/behave.mp4,NN,
2581,braces (dental),https://www.handspeak.com/word/b/brace-teeth.mp4,NNS,
2582,behindhand,https://www.handspeak.com/word/b/behind-delay.mp4,NN,
2583,mandatory,https://www.handspeak.com/word/m/mandatory.mp4,NN,
2584,haircut,https://www.handspeak.com/word/h/haircut.mp4,NN,
2585,hairsplitting,https://www.handspeak.com/word/h/hairsplitting.mp4,VBG,
2586,tender,https://www.handspeak.com/word/t/tender-soft.mp4,NN,
2587,gentle,https://www.handspeak.com/word/g/gentle-pet.mp4,NN,
2588,will (document),https://www.handspeak.com/word/w/will-fs.mp4,MD,
2589,breasts,https://www.handspeak.com/word/b/breasts.mp4,NNS,
2590,granddaughter,https://www.handspeak.com/word/g/granddaughter.mp4,NN,
2591,grandson,https://www.handspeak.com/word/g/grandson.mp4,NN,
2592,excessive,https://www.handspeak.com/word/e/excessive.mp4,JJ,
2593,ballistic,https://www.handspeak.com/word/b/ballistic-emotion.mp4,JJ,
2594,board (wood),https://www.handspeak.com/word/b/board-wood.mp4,NN,
2595,French braid,https://www.handspeak.com/word/f/french-braid.mp4,JJ,
2596,braid (hair),https://www.handspeak.com/word/b/braid-hair.mp4,NN,
2597,holy,https://www.handspeak.com/word/h/holy.mp4,NN,
2598,dawn on,https://www.handspeak.com/word/d/dawn-perceived.mp4,NN,
2599,copy,https://www.handspeak.com/word/c/copy.mp4,NN,
2600,aboriginal,https://www.handspeak.com/word/a/aboriginal.mp4,JJ,
2601,Inuit,https://www.handspeak.com/word/i/inuit.mp4,NN,
2602,fatty,https://www.handspeak.com/word/f/fatty.mp4,NN,
2603,forecast,https://www.handspeak.com/word/f/forecast.mp4,NN,
2604,gray hair,https://www.handspeak.com/word/g/gray-hair.mp4,JJ,
2605,Cuba,https://www.handspeak.com/word/c/cuba.mp4,NNP,
2606,cool (weather),https://www.handspeak.com/word/c/cool-weather.mp4,NN,
2607,engage,https://www.handspeak.com/word/e/engage-marry.mp4,NN,
2608,bunny,https://www.handspeak.com/word/b/bunny.mp4,NN,
2609,glass ceiling,https://www.handspeak.com/word/g/glass-ceiling.mp4,NN,
2610,learning curve,https://www.handspeak.com/word/l/learning-curve.mp4,VBG,
2611,learning style,https://www.handspeak.com/word/l/learning-style.mp4,VBG,
2612,listen-not (2),https://www.handspeak.com/word/l/listen-not2.mp4,NN,
2613,lonely,https://www.handspeak.com/word/l/lonely.mp4,RB,
2614,nothing at all,https://www.handspeak.com/word/n/nothing-absolutely.mp4,NN,
2615,long time,https://www.handspeak.com/word/l/long-very.mp4,JJ,
2616,guy,https://www.handspeak.com/word/g/guy.mp4,NN,
2617,bicultural,https://www.handspeak.com/word/b/bicultural.mp4,JJ,
2618,nail clipper,https://www.handspeak.com/word/n/nail-cutter.mp4,NN,
2619,nailpolish,https://www.handspeak.com/word/n/nailpolish.mp4,JJ,
2620,near,https://www.handspeak.com/word/n/near.mp4,IN,
2621,thereabouts,https://www.handspeak.com/word/t/thereabouts.mp4,NNS,
2622,glow,https://www.handspeak.com/word/g/glowing.mp4,NN,
2623,record (document),https://www.handspeak.com/word/r/record.mp4,NN,
2624,referee,https://www.handspeak.com/word/r/referee.mp4,NN,
2625,refute,https://www.handspeak.com/word/r/refute.mp4,NN,
2626,saint (moral),https://www.handspeak.com/word/s/saint-moral.mp4,NN,
2627,salary,https://www.handspeak.com/word/s/salary.mp4,NN,
2628,same,https://www.handspeak.com/word/s/same-also.mp4,JJ,
2629,selfish,https://www.handspeak.com/word/s/selfish.mp4,NN,
2630,shine,https://www.handspeak.com/word/s/shine.mp4,NN,
2631,skeleton,https://www.handspeak.com/word/s/skeleton.mp4,NN,
2632,skeleton (ribs),https://www.handspeak.com/word/s/skeleton-ribs.mp4,NN,
2633,spill,https://www.handspeak.com/word/s/spill.mp4,NN,
2634,third,https://www.handspeak.com/word/t/third.mp4,JJ,
2635,one day,https://www.handspeak.com/word/o/one-day.mp4,CD,
2636,overfull,https://www.handspeak.com/word/o/overfull.mp4,NN,
2637,stretch,https://www.handspeak.com/word/s/stretch.mp4,NN,
2638,sweat,https://www.handspeak.com/word/s/sweat.mp4,NN,
2639,television (TV),https://www.handspeak.com/word/t/television-tv.mp4,NN,
2640,third-place,https://www.handspeak.com/word/t/third-place.mp4,NN,
2641,secondhand,https://www.handspeak.com/word/s/secondhand.mp4,NN,
2642,click through,https://www.handspeak.com/word/c/click-through-ad.mp4,NN,
2643,neato,https://www.handspeak.com/word/n/neato.mp4,NN,
2644,visa,https://www.handspeak.com/word/v/visa-passport.mp4,NN,
2645,passport stamp,https://www.handspeak.com/word/p/passport-stamp.mp4,NN,
2646,whistle,https://www.handspeak.com/word/w/whistle.mp4,NN,
2647,write down,https://www.handspeak.com/word/w/write-down.mp4,VB,
2648,family tree,https://www.handspeak.com/word/f/family-tree.mp4,NN,
2649,binary digit,https://www.handspeak.com/word/b/binary-digit.mp4,JJ,
2650,teeth,https://www.handspeak.com/word/t/teeth.mp4,NNS,
2651,thunder,https://www.handspeak.com/word/t/thunder.mp4,NN,
2652,speech anxiety,https://www.handspeak.com/word/s/speech-anxiety.mp4,NN,
2653,speechless,https://www.handspeak.com/word/s/speechless2.mp4,NN,
2654,inject,https://www.handspeak.com/word/i/inject.mp4,NN,
2655,stomach,https://www.handspeak.com/word/s/stomach.mp4,NN,
2656,steal,https://www.handspeak.com/word/s/steal.mp4,NN,
2657,Argentina,https://www.handspeak.com/word/a/argentina.mp4,NNP,
2658,fingerspell,https://www.handspeak.com/word/f/fingerspell.mp4,NN,
2659,mood,https://www.handspeak.com/word/m/mood.mp4,NN,
2660,hand pick,https://www.handspeak.com/word/h/hand-pick.mp4,NN,
2661,restroom,https://www.handspeak.com/word/r/restroom-toilet.mp4,NN,
2662,page,https://www.handspeak.com/word/p/page2.mp4,NN,
2663,others,https://www.handspeak.com/word/o/others2.mp4,NNS,
2664,nose ring,https://www.handspeak.com/word/n/nose-ring.mp4,RB,
2665,Native American,https://www.handspeak.com/word/n/native-americanF-5.mp4,JJ,
2666,mooch,https://www.handspeak.com/word/m/mooch.mp4,NN,
2667,blanket,https://www.handspeak.com/word/b/blanket.mp4,NN,
2668,homework,https://www.handspeak.com/word/h/homework.mp4,NN,
2669,dinner,https://www.handspeak.com/word/d/dinner.mp4,NN,
2670,our,https://www.handspeak.com/word/o/our.mp4,PRP$,
2671,all day,https://www.handspeak.com/word/a/all-day.mp4,DT,
2672,two weeks,https://www.handspeak.com/word/t/two-weeks.mp4,CD,
2673,three days,https://www.handspeak.com/word/t/three-days.mp4,CD,
2674,daily,https://www.handspeak.com/word/d/daily.mp4,JJ,
2675,three weeks,https://www.handspeak.com/word/t/three-weeks.mp4,CD,
2676,dumb,https://www.handspeak.com/word/d/dumb.mp4,NN,
2677,two minutes,https://www.handspeak.com/word/t/two-minutes.mp4,CD,
2678,American,https://www.handspeak.com/word/a/american.mp4,JJ,
2679,Canadian,https://www.handspeak.com/word/c/canadian.mp4,JJ,
2680,bimonthly,https://www.handspeak.com/word/b/bimonthly.mp4,RB,
2681,biyearly,https://www.handspeak.com/word/b/biyearly.mp4,RB,
2682,biweekly,https://www.handspeak.com/word/b/biweekly.mp4,NN,
2683,box,https://www.handspeak.com/word/b/box.mp4,NN,
2684,,,,
